Id,Family,Name,ProductCode,product_series_name__c,SBCF_Product_Family_Code__c,Sub.Product
01tf2000008C74NAAS,Backup Server/Service,Barracuda Backup Server Appliance 290 Premium Support Subscription 1 Month,BBS290a-p,null,BBS,Backup 7x-
01tf2000008C7CVAA0,Backup Server/Service,Barracuda Backup Server Appliance 290 Business Hour Onsite Support Subscription 1 Month,BBS290a-q,null,BBS,Backup 7x-
01tf2000008C7CUAA0,Backup Server/Service,Barracuda Backup Server Appliance 290 24/7 Onsite Support Subscription 1 Month,BBS290a-r,null,BBS,Backup 7x-
01t5x00000KDRfkAAH,Backup Server/Service,Backup Server Appliance 290 1 Month Replication to AWS MSP,BBS-290-AW-MSP,,BBS,Backup 7x-
01t5x00000KDRnLAAX,Backup Server/Service,Barracuda Backup Server 290 1 Month Replication to AWS MSP,BBS-290-AW-MSPI,,BBS,Backup 7x-
01tf2000008C7CWAA0,Backup Server/Service,Barracuda Backup Server Appliance 290 Replication to a Virtual Receiver Subscription 1 Month,BBS290a-x,null,BBS,Backup 7x-
01tf2000008C7CYAA0,Backup Server/Service,Barracuda Backup Server Appliance 290 Replication to AWS Subscription 1 Month,BBS290a-xa,null,BBS,Backup 7x-
01t5x00000KDRfjAAH,Backup Server/Service,Barracuda Backup Server 290 MSP,BBS-290-BS-MSP,,BBS,Backup 7x-
01t5x00000KDRn1AAH,Backup Server/Service,Barracuda Backup Server 290 MSP,BBS-290-BS-MSPI,,BBS,Backup 7x-
01t5x00000KDRflAAH,Backup Server/Service,Barracuda Backup Server 290 MSP,BBS-290-DM-MSP,,BBS,Backup 7x-
01t5x00000KDRnMAAX,Backup Server/Service,Barracuda Backup Server 290 MSP,BBS-290-DM-MSPI,,BBS,Backup 7x-
01t5x00000KDRfmAAH,Backup Server/Service,Barracuda Backup Server 290 1 Month Energize Update MSP,BBS-290-EU-MSP,,BBS,Backup 7x-
01t5x00000KDRnzAAH,Backup Server/Service,Barracuda Backup Server 290 1 Month Energize Update MSP,BBS-290-EU-MSPI,,BBS,Backup 7x-
01t5x00000KDRfnAAH,Backup Server/Service,Barracuda Backup Server 290 1 Month IR MSP,BBS-290-IR-MSP,,BBS,Backup 7x-
01t5x00000KDRhdAAH,Backup Server/Service,Barracuda Backup Server 290 1 Month IR MSP,BBS-290-IR-MSPI,,BBS,Backup 7x-
01t5x00000KDRfiAAH,Backup Server/Service,Barracuda Backup Server 290 MSP,BBS-290-MSP,,BBS,Backup 7x-
01t5x00000KDRg9AAH,Backup Server/Service,Barracuda Backup Server 290 w/AWS MSP,BBS-290-MSP2,,BBS,Backup 7x-
01t5x00000KDRhiAAH,Backup Server/Service,Barracuda Backup Server 290 w/AWS MSP,BBS-290-MSP2I,,BBS,Backup 7x-
01t5x00000KDRhcAAH,Backup Server/Service,Barracuda Backup Server 290 MSP,BBS-290-MSPI,,BBS,Backup 7x-
01t5x00000KDRheAAH,Backup Server/Service,Barracuda Backup Server International Upgrade 290 MSP,BBS-290-NU-MSPI,,BBS,Backup 7x-
01tf2000008C74OAAS,Backup Server/Service,Barracuda Backup Server Appliance 290 MSP,BBS290sa,null,BBS,Backup 7x-
01tf2000008C5fZAAS,Backup Server/Service,Barracuda Backup Server Appliance 290 Demo Conversion MSP,BBS290sa-dc,,BBS,Backup 7x-
01tf2000008C5q9AAC,Backup Server/Service,Barracuda Backup Server Appliance 290 Energize Updates Subscription MSP,BBS290sa-t1m,null,BBS,Backup 7x-
01tf2000008C5qAAAS,Backup Server/Service,Barracuda Backup Server Appliance 290 w/ AWS replication MSP,BBS290sa-tx1m,null,BBS,Backup 7x-
01tf2000008C7DvAAK,Backup Server/Service,Barracuda Backup Server Appliance 290 Service Account with AWS MSP,BBS290sax,null,BBS,Backup 7x-
01t5x00000KDRfoAAH,Backup Server/Service,Barracuda Backup Server 290 1 Month Unlimited Cloud Storage MSP,BBS-290-UC-MSP,,BBS,Backup 7x-
01t5x00000KDRhfAAH,Backup Server/Service,Barracuda Backup Server 290 1 Month Unlimited Cloud Storage MSP,BBS-290-UC-MSPI,,BBS,Backup 7x-
01t5x00000KDRfpAAH,Backup Server/Service,Barracuda Backup Server 290 1 Month Vx Replication MSP,BBS-290-VR-MSP,,BBS,Backup 7x-
01t5x00000KDRhgAAH,Backup Server/Service,Barracuda Backup Server 290 1 Month Vx Replication MSP,BBS-290-VR-MSPI,,BBS,Backup 7x-
01tf2000008C6ubAAC,Backup Server/Service,Barracuda Backup Server Appliance 295,BBS295a,null,BBS,Backup 7x-
01tf2000008C6ucAAC,Backup Server/Service,Barracuda Backup Server Appliance 295 Unlimited Cloud Storage Subscription 1 Month,BBS295a-b,null,BBS,Backup 7x-
01tf2000008C5eGAAS,Backup Server/Service,Barracuda Backup Server Appliance 295 Demo Conversion,BBS295a-dc,null,BBS,Backup 7x-
01tf2000008C6udAAC,Backup Server/Service,Barracuda Backup Server Appliance 295 Energize Updates Subscription 1 Month,BBS295a-e,null,BBS,Backup 7x-
01tf2000008C6ueAAC,Backup Server/Service,Barracuda Backup Server Appliance 295 Instant Replacement Subscription 1 Month,BBS295a-h,null,BBS,Backup 7x-
01tf2000008C6ufAAC,Backup Server/Service,Barracuda Backup Server Appliance 295 Premium Support Subscription 1 Month,BBS295a-p,null,BBS,Backup 7x-
01tf2000008C6ugAAC,Backup Server/Service,Barracuda Backup Server Appliance 295 Business Hour Onsite Support Subscription 1 Month,BBS295a-q,null,BBS,Backup 7x-
01tf2000008C6uhAAC,Backup Server/Service,Barracuda Backup Server Appliance 295 24/7 Onsite Support Subscription 1 Month,BBS295a-r,null,BBS,Backup 7x-
01t5x00000KDRfsAAH,Backup Server/Service,Backup Server Appliance 295 1 Month Replication to AWS MSP,BBS-295-AW-MSP,,BBS,Backup 7x-
01t5x00000KDRhhAAH,Backup Server/Service,Barracuda Backup Server 295 1 Month Replication to AWS MSP,BBS-295-AW-MSPI,,BBS,Backup 7x-
01tf2000008C6wMAAS,Backup Server/Service,Barracuda Backup Server Appliance 295 Replication to a Virtual Receiver Subscription 1 Month,BBS295a-x,null,BBS,Backup 7x-
01tf2000008C6wOAAS,Backup Server/Service,Barracuda Backup Server Appliance 295 Replication to AWS Subscription 1 Month,BBS295a-xa,null,BBS,Backup 7x-
01t5x00000KDRfrAAH,Backup Server/Service,Barracuda Backup Server 295 MSP,BBS-295-BS-MSP,,BBS,Backup 7x-
01t5x00000KDRhjAAH,Backup Server/Service,Barracuda Backup Server 295 MSP,BBS-295-BS-MSPI,,BBS,Backup 7x-
01t5x00000KDRftAAH,Backup Server/Service,Barracuda Backup Server 295 MSP,BBS-295-DM-MSP,,BBS,Backup 7x-
01t5x00000KDRhkAAH,Backup Server/Service,Barracuda Backup Server 295 MSP,BBS-295-DM-MSPI,,BBS,Backup 7x-
01t5x00000KDRfuAAH,Backup Server/Service,Barracuda Backup Server 295 1 Month Energize Update MSP,BBS-295-EU-MSP,,BBS,Backup 7x-
01t5x00000KDRkjAAH,Backup Server/Service,Barracuda Backup Server 295 1 Month Energize Update MSP,BBS-295-EU-MSPI,,BBS,Backup 7x-
01t5x00000KDRfvAAH,Backup Server/Service,Barracuda Backup Server 295 1 Month IR MSP,BBS-295-IR-MSP,,BBS,Backup 7x-
01t5x00000KDRkkAAH,Backup Server/Service,Barracuda Backup Server 295 1 Month IR MSP,BBS-295-IR-MSPI,,BBS,Backup 7x-
01t5x00000KDRfqAAH,Backup Server/Service,Barracuda Backup Server 295 MSP,BBS-295-MSP,,BBS,Backup 7x-
01t5x00000KDRgAAAX,Backup Server/Service,Barracuda Backup Server 295 w/AWS MSP,BBS-295-MSP2,,BBS,Backup 7x-
01t5x00000KDRkuAAH,Backup Server/Service,Barracuda Backup Server 295 w/AWS MSP,BBS-295-MSP2I,,BBS,Backup 7x-
01t5x00000KDRkgAAH,Backup Server/Service,Barracuda Backup Server 295 MSP,BBS-295-MSPI,,BBS,Backup 7x-
01t5x00000KDRklAAH,Backup Server/Service,Barracuda Backup Server International Upgrade 295 MSP,BBS-295-NU-MSPI,,BBS,Backup 7x-
01tf2000008C6uiAAC,Backup Server/Service,Barracuda Backup Server Appliance 295 MSP,BBS295sa,null,BBS,Backup 7x-
01tf2000008C5eHAAS,Backup Server/Service,Barracuda Backup Server Appliance 295 Demo Conversion MSP,BBS295sa-dc,,BBS,Backup 7x-
01tf2000008C5qBAAS,Backup Server/Service,Barracuda Backup Server Appliance 295 Energize Updates Subscription MSP,BBS295sa-t1m,null,BBS,Backup 7x-
01tf2000008C5qCAAS,Backup Server/Service,Barracuda Backup Server Appliance 295 w/ AWS replication MSP,BBS295sa-tx1m,null,BBS,Backup 7x-
01tf2000008C7DxAAK,Backup Server/Service,Barracuda Backup Server Appliance 295 Service Account with AWS MSP,BBS295sax,null,BBS,Backup 7x-
01t5x00000KDRfwAAH,Backup Server/Service,Barracuda Backup Server 295 1 Month Unlimited Cloud Storage MSP,BBS-295-UC-MSP,,BBS,Backup 7x-
01t5x00000KDRkmAAH,Backup Server/Service,Barracuda Backup Server 295 1 Month Unlimited Cloud Storage MSP,BBS-295-UC-MSPI,,BBS,Backup 7x-
01t5x00000KDRfxAAH,Backup Server/Service,Barracuda Backup Server 295 1 Month Vx Replication MSP,BBS-295-VR-MSP,,BBS,Backup 7x-
01t5x00000KDRknAAH,Backup Server/Service,Barracuda Backup Server 295 1 Month Vx Replication MSP,BBS-295-VR-MSPI,,BBS,Backup 7x-
01tf2000008C6wQAAS,Backup Server/Service,Barracuda Backup Server Appliance 390,BBS390a,null,BBS,Backup 7x-
01tf2000008C6wRAAS,Backup Server/Service,Barracuda Backup Server Appliance 390 Unlimited Cloud Storage Subscription 1 Month,BBS390a-b,null,BBS,Backup 7x-
01tf2000008C5eKAAS,Backup Server/Service,Barracuda Backup Server Appliance 390 Demo Conversion,BBS390a-dc,null,BBS,Backup 7x-
01tf2000008C6wSAAS,Backup Server/Service,Barracuda Backup Server Appliance 390 Energize Updates Subscription 1 Month,BBS390a-e,null,BBS,Backup 7x-
01tf2000008C6wTAAS,Backup Server/Service,Barracuda Backup Server Appliance 390 Instant Replacement Subscription 1 Month,BBS390a-h,null,BBS,Backup 7x-
01tf2000008C6wUAAS,Backup Server/Service,Barracuda Backup Server Appliance 390 Premium Support Subscription 1 Month,BBS390a-p,null,BBS,Backup 7x-
01tf2000008C6dqAAC,Backup Server/Service,Barracuda Backup Server Appliance 390 Business Hour Onsite Support Subscription 1 Month,BBS390a-q,null,BBS,Backup 7x-
01tf2000008C6dpAAC,Backup Server/Service,Barracuda Backup Server Appliance 390 24/7 Onsite Support Subscription 1 Month,BBS390a-r,null,BBS,Backup 7x-
01t5x00000KDRf3AAH,Backup Server/Service,Backup Server Appliance 390 1 Month Replication to AWS MSP,BBS-390-AW-MSP,,BBS,Backup 7x-
01t5x00000KDRkoAAH,Backup Server/Service,Barracuda Backup Server 390 1 Month Replication to AWS MSP,BBS-390-AW-MSPI,,BBS,Backup 7x-
01tf2000008C6drAAC,Backup Server/Service,Barracuda Backup Server Appliance 390 Replication to a Virtual Receiver Subscription 1 Month,BBS390a-x,null,BBS,Backup 7x-
01tf2000008C6dtAAC,Backup Server/Service,Barracuda Backup Server Appliance 390 Replication to AWS Subscription 1 Month,BBS390a-xa,null,BBS,Backup 7x-
01t5x00000KDRf2AAH,Backup Server/Service,Barracuda Backup Server 390 MSP,BBS-390-BS-MSP,,BBS,Backup 7x-
01t5x00000KDRkiAAH,Backup Server/Service,Barracuda Backup Server 390 MSP,BBS-390-BS-MSPI,,BBS,Backup 7x-
01t5x00000KDRf4AAH,Backup Server/Service,Barracuda Backup Server 390 MSP,BBS-390-DM-MSP,,BBS,Backup 7x-
01t5x00000KDRkpAAH,Backup Server/Service,Barracuda Backup Server 390 MSP,BBS-390-DM-MSPI,,BBS,Backup 7x-
01t5x00000KDRf5AAH,Backup Server/Service,Barracuda Backup Server 390 1 Month Energize Update MSP,BBS-390-EU-MSP,,BBS,Backup 7x-
01t5x00000KDRkqAAH,Backup Server/Service,Barracuda Backup Server 390 1 Month Energize Update MSP,BBS-390-EU-MSPI,,BBS,Backup 7x-
01t5x00000KDRf6AAH,Backup Server/Service,Barracuda Backup Server 390 1 Month IR MSP,BBS-390-IR-MSP,,BBS,Backup 7x-
01t5x00000KDRkrAAH,Backup Server/Service,Barracuda Backup Server 390 1 Month IR MSP,BBS-390-IR-MSPI,,BBS,Backup 7x-
01t5x00000KDRf1AAH,Backup Server/Service,Barracuda Backup Server 390 MSP,BBS-390-MSP,,BBS,Backup 7x-
01t5x00000KDRgBAAX,Backup Server/Service,Barracuda Backup Server  390 w/AWS MSP,BBS-390-MSP2,,BBS,Backup 7x-
01t5x00000KDRkvAAH,Backup Server/Service,Barracuda Backup Server 390 w/AWS MSP,BBS-390-MSP2I,,BBS,Backup 7x-
01t5x00000KDRkhAAH,Backup Server/Service,Barracuda Backup Server 390 MSP,BBS-390-MSPI,,BBS,Backup 7x-
01t5x00000KDRksAAH,Backup Server/Service,Barracuda Backup Server International Upgrade 390 MSP,BBS-390-NU-MSPI,,BBS,Backup 7x-
01tf2000008C6wVAAS,Backup Server/Service,Barracuda Backup Server Appliance 390 MSP,BBS390sa,null,BBS,Backup 7x-
01tf2000008C5eLAAS,Backup Server/Service,Barracuda Backup Server Appliance 390 Demo Conversion MSP,BBS390sa-dc,,BBS,Backup 7x-
01tf2000008C5qDAAS,Backup Server/Service,Barracuda Backup Server Appliance 390 Energize Updates Subscription MSP,BBS390sa-t1m,null,BBS,Backup 7x-
01tf2000008C5qEAAS,Backup Server/Service,Barracuda Backup Server Appliance 390 w/ AWS replication MSP,BBS390sa-tx1m,null,BBS,Backup 7x-
01tf2000008C7DzAAK,Backup Server/Service,Barracuda Backup Server Appliance 390 Service Account with AWS MSP,BBS390sax,null,BBS,Backup 7x-
01t5x00000KDRf7AAH,Backup Server/Service,Barracuda Backup Server 390 1 Month Unlimited Cloud Storage MSP,BBS-390-UC-MSP,,BBS,Backup 7x-
01t5x00000KDRktAAH,Backup Server/Service,Barracuda Backup Server 390 1 Month Unlimited Cloud Storage MSP,BBS-390-UC-MSPI,,BBS,Backup 7x-
01t5x00000KDRf8AAH,Backup Server/Service,Barracuda Backup Server 390 1 Month Vx Replication MSP,BBS-390-VR-MSP,,BBS,Backup 7x-
01t5x00000KDRlKAAX,Backup Server/Service,Barracuda Backup Server 390 1 Month Vx Replication MSP,BBS-390-VR-MSPI,,BBS,Backup 7x-
01tf2000008C6dvAAC,Backup Server/Service,Barracuda Backup Server Appliance 490,BBS490a,null,BBS,Backup 7x-
01tf2000008C6dwAAC,Backup Server/Service,Barracuda Backup Server Appliance 490 Unlimited Cloud Storage Subscription 1 Month,BBS490a-b,null,BBS,Backup 7x-
01tf2000008C5mpAAC,Backup Server/Service,Barracuda Backup Server Appliance 490 Demo Conversion,BBS490a-dc,null,BBS,Backup 7x-
01tf2000008C6dxAAC,Backup Server/Service,Barracuda Backup Server Appliance 490 Energize Updates Subscription 1 Month,BBS490a-e,null,BBS,Backup 7x-
01tf2000008C6dyAAC,Backup Server/Service,Barracuda Backup Server Appliance 490 Instant Replacement Subscription 1 Month,BBS490a-h,null,BBS,Backup 7x-
01tf2000008C6dzAAC,Backup Server/Service,Barracuda Backup Server Appliance 490 Premium Support Subscription 1 Month,BBS490a-p,null,BBS,Backup 7x-
01tf2000008C6e7AAC,Backup Server/Service,Barracuda Backup Server Appliance 490 Business Hour Onsite Support Subscription 1 Month,BBS490a-q,null,BBS,Backup 7x-
01tf2000008C6e8AAC,Backup Server/Service,Barracuda Backup Server Appliance 490 24/7 Onsite Support Subscription 1 Month,BBS490a-r,null,BBS,Backup 7x-
01t5x00000KDRfBAAX,Backup Server/Service,Barracuda Backup Server 490 1 Month Replication to AWS MSP,BBS-490-AW-MSP,,BBS,Backup 7x-
01t5x00000KDRlLAAX,Backup Server/Service,Barracuda Backup Server 490 1 Month Replication to AWS MSP,BBS-490-AW-MSPI,,BBS,Backup 7x-
01tf2000008C66dAAC,Backup Server/Service,Barracuda Backup Server Appliance 490 Replication to a Virtual Receiver Subscription 1 Month,BBS490a-x,null,BBS,Backup 7x-
01tf2000008C66fAAC,Backup Server/Service,Barracuda Backup Server Appliance 490 Replication to AWS Subscription 1 Month,BBS490a-xa,null,BBS,Backup 7x-
01t5x00000KDRfAAAX,Backup Server/Service,Barracuda Backup Server 490 MSP,BBS-490-BS-MSP,,BBS,Backup 7x-
01t5x00000KDRlDAAX,Backup Server/Service,Barracuda Backup Server 490 MSP,BBS-490-BS-MSPI,,BBS,Backup 7x-
01t5x00000KDRfCAAX,Backup Server/Service,Barracuda Backup Server 490 MSP,BBS-490-DM-MSP,,BBS,Backup 7x-
01t5x00000KDRlMAAX,Backup Server/Service,Barracuda Backup Server 490 MSP,BBS-490-DM-MSPI,,BBS,Backup 7x-
01t5x00000KDRfDAAX,Backup Server/Service,Barracuda Backup Server 490 1 Month Energize Update MSP,BBS-490-EU-MSP,,BBS,Backup 7x-
01t5x00000KDRlNAAX,Backup Server/Service,Barracuda Backup Server 490 1 Month Energize Update MSP,BBS-490-EU-MSPI,,BBS,Backup 7x-
01t5x00000KDRfEAAX,Backup Server/Service,Barracuda Backup Server 490 1 Month IR MSP,BBS-490-IR-MSP,,BBS,Backup 7x-
01t5x00000KDRlOAAX,Backup Server/Service,Barracuda Backup Server 490 1 Month IR MSP,BBS-490-IR-MSPI,,BBS,Backup 7x-
01t5x00000KDRf9AAH,Backup Server/Service,Barracuda Backup Server 490 MSP,BBS-490-MSP,,BBS,Backup 7x-
01t5x00000KDRgCAAX,Backup Server/Service,Barracuda Backup Server 490 w/AWS MSP,BBS-490-MSP2,,BBS,Backup 7x-
01t5x00000KDRljAAH,Backup Server/Service,Barracuda Backup Server 490 w/AWS MSP,BBS-490-MSP2I,,BBS,Backup 7x-
01t5x00000KDRlCAAX,Backup Server/Service,Barracuda Backup Server 490 MSP,BBS-490-MSPI,,BBS,Backup 7x-
01t5x00000KDRlPAAX,Backup Server/Service,Barracuda Backup Server International Upgrade 490 MSP,BBS-490-NU-MSPI,,BBS,Backup 7x-
01tf2000008C66bAAC,Backup Server/Service,Barracuda Backup Server Appliance 490 MSP,BBS490sa,null,BBS,Backup 7x-
01tf2000008C5nfAAC,Backup Server/Service,Barracuda Backup Server Appliance 490 Demo Conversion MSP,BBS490sa-dc,,BBS,Backup 7x-
01tf2000008C5qFAAS,Backup Server/Service,Barracuda Backup Server Appliance 490 Energize Updates Subscription MSP,BBS490sa-t1m,null,BBS,Backup 7x-
01tf2000008C5qGAAS,Backup Server/Service,Barracuda Backup Server Appliance 490 w/ AWS replication MSP,BBS490sa-tx1m,null,BBS,Backup 7x-
01tf2000008C7E1AAK,Backup Server/Service,Barracuda Backup Server Appliance 490 Service Account with AWS MSP,BBS490sax,null,BBS,Backup 7x-
01t5x00000KDRfFAAX,Backup Server/Service,Barracuda Backup Server 490 1 Month Unlimited Cloud Storage MSP,BBS-490-UC-MSP,,BBS,Backup 7x-
01t5x00000KDRlQAAX,Backup Server/Service,Barracuda Backup Server 490 1 Month Unlimited Cloud Storage MSP,BBS-490-UC-MSPI,,BBS,Backup 7x-
01t5x00000KDRfGAAX,Backup Server/Service,Barracuda Backup Server 490 1 Month Vx Replication MSP,BBS-490-VR-MSP,,BBS,Backup 7x-
01t5x00000KDRlRAAX,Backup Server/Service,Barracuda Backup Server 490 1 Month Vx Replication MSP,BBS-490-VR-MSPI,,BBS,Backup 7x-
01tf2000008C66hAAC,Backup Server/Service,Barracuda Backup Server Appliance 690,BBS690a,null,BBS,Backup 7x-
01tf2000008C66iAAC,Backup Server/Service,Barracuda Backup Server Appliance 690 Unlimited Cloud Storage Subscription 1 Month,BBS690a-b,null,BBS,Backup 7x-
01tf2000008C5nhAAC,Backup Server/Service,Barracuda Backup Server Appliance 690 Demo Conversion,BBS690a-dc,null,BBS,Backup 7x-
01tf2000008C66jAAC,Backup Server/Service,Barracuda Backup Server Appliance 690 Energize Updates Subscription 1 Month,BBS690a-e,null,BBS,Backup 7x-
01tf2000008C66kAAC,Backup Server/Service,Barracuda Backup Server Appliance 690 Instant Replacement Subscription 1 Month,BBS690a-h,null,BBS,Backup 7x-
01tf2000008C66lAAC,Backup Server/Service,Barracuda Backup Server Appliance 690 Premium Support Subscription 1 Month,BBS690a-p,null,BBS,Backup 7x-
01tf2000008C6FAAA0,Backup Server/Service,Barracuda Backup Server Appliance 690 Business Hour Onsite Support Subscription 1 Month,BBS690a-q,null,BBS,Backup 7x-
01tf2000008C6F9AAK,Backup Server/Service,Barracuda Backup Server Appliance 690 24/7 Onsite Support Subscription 1 Month,BBS690a-r,null,BBS,Backup 7x-
01t5x00000KDRevAAH,Backup Server/Service,Barracuda Backup Server 690 1 Month Replication to AWS MSP,BBS-690-AW-MSP,,BBS,Backup 7x-
01t5x00000KDRlSAAX,Backup Server/Service,Barracuda Backup Server 690 1 Month Replication to AWS MSP,BBS-690-AW-MSPI,,BBS,Backup 7x-
01tf2000008C6FDAA0,Backup Server/Service,Barracuda Backup Server Appliance 690 Replication to a Virtual Receiver Subscription 1 Month,BBS690a-x,null,BBS,Backup 7x-
01tf2000008C6FFAA0,Backup Server/Service,Barracuda Backup Server Appliance 690 Replication to AWS Subscription 1 Month,BBS690a-xa,null,BBS,Backup 7x-
01t5x00000KDRezAAH,Backup Server/Service,Barracuda Backup Server 690 MSP,BBS-690-BS-MSP,,BBS,Backup 7x-
01t5x00000KDRlFAAX,Backup Server/Service,Barracuda Backup Server 690 MSP,BBS-690-BS-MSPI,,BBS,Backup 7x-
01t5x00000KDRfHAAX,Backup Server/Service,Barracuda Backup Server 690 MSP,BBS-690-DM-MSP,,BBS,Backup 7x-
01t5x00000KDRlTAAX,Backup Server/Service,Barracuda Backup Server 690 MSP,BBS-690-DM-MSPI,,BBS,Backup 7x-
01t5x00000KDResAAH,Backup Server/Service,Barracuda Backup Server 690 1 Month Energize Update MSP,BBS-690-EU-MSP,,BBS,Backup 7x-
01t5x00000KDRlUAAX,Backup Server/Service,Barracuda Backup Server 690 1 Month Energize Update MSP,BBS-690-EU-MSPI,,BBS,Backup 7x-
01t5x00000KDRf0AAH,Backup Server/Service,Barracuda Backup Server 690 1 Month IR MSP,BBS-690-IR-MSP,,BBS,Backup 7x-
01t5x00000KDRlVAAX,Backup Server/Service,Barracuda Backup Server 690 1 Month IR MSP,BBS-690-IR-MSPI,,BBS,Backup 7x-
01t5x00000KDRerAAH,Backup Server/Service,Barracuda Backup Server 690 MSP,BBS-690-MSP,,BBS,Backup 7x-
01t5x00000KDRgDAAX,Backup Server/Service,Barracuda Backup Server 690 w/AWS MSP,BBS-690-MSP2,,BBS,Backup 7x-
01t5x00000KDRlkAAH,Backup Server/Service,Barracuda Backup Server 690 w/AWS MSP,BBS-690-MSP2I,,BBS,Backup 7x-
01t5x00000KDRlEAAX,Backup Server/Service,Barracuda Backup Server 690 MSP,BBS-690-MSPI,,BBS,Backup 7x-
01t5x00000KDRlWAAX,Backup Server/Service,Barracuda Backup Server International Upgrade 690 MSP,BBS-690-NU-MSPI,,BBS,Backup 7x-
01tf2000008C6FBAA0,Backup Server/Service,Barracuda Backup Server Appliance 690 MSP,BBS690sa,null,BBS,Backup 7x-
01tf2000008C5njAAC,Backup Server/Service,Barracuda Backup Server Appliance 690 Demo Conversion MSP,BBS690sa-dc,,BBS,Backup 7x-
01tf2000008C5qHAAS,Backup Server/Service,Barracuda Backup Server Appliance 690 Energize Updates Subscritpion MSP,BBS690sa-t1m,null,BBS,Backup 7x-
01tf2000008C5qIAAS,Backup Server/Service,Barracuda Backup Server Appliance 690 w/ AWS replication MSP,BBS690sa-tx1m,null,BBS,Backup 7x-
01tf2000008C7E3AAK,Backup Server/Service,Barracuda Backup Server Appliance 690 Service Account with AWS MSP,BBS690sax,null,BBS,Backup 7x-
01t5x00000KDRfIAAX,Backup Server/Service,Barracuda Backup Server 690 1 Month Unlimited Cloud Storage MSP,BBS-690-UC-MSP,,BBS,Backup 7x-
01t5x00000KDRlXAAX,Backup Server/Service,Barracuda Backup Server 690 1 Month Unlimited Cloud Storage MSP,BBS-690-UC-MSPI,,BBS,Backup 7x-
01t5x00000KDReuAAH,Backup Server/Service,Barracuda Backup Server 690 1 Month Vx Replication MSP,BBS-690-VR-MSP,,BBS,Backup 7x-
01t5x00000KDRlYAAX,Backup Server/Service,Barracuda Backup Server 690 1 Month Vx Replication MSP,BBS-690-VR-MSPI,,BBS,Backup 7x-
01tf2000008C6PSAA0,Backup Server/Service,Barracuda Backup Server Appliance 790,BBS790a,null,BBS,Backup 7x-
01tf2000008C6PTAA0,Backup Server/Service,Barracuda Backup Server Appliance 790 Unlimited Cloud Storage Subscription 1 Month,BBS790a-b,null,BBS,Backup 7x-
01tf2000008C5noAAC,Backup Server/Service,Barracuda Backup Server Appliance 790 Demo Conversion,BBS790a-dc,null,BBS,Backup 7x-
01tf2000008C6PUAA0,Backup Server/Service,Barracuda Backup Server Appliance 790 Energize Updates Subscription 1 Month,BBS790a-e,null,BBS,Backup 7x-
01tf2000008C6PVAA0,Backup Server/Service,Barracuda Backup Server Appliance 790 Instant Replacement Subscription 1 Month,BBS790a-h,null,BBS,Backup 7x-
01tf2000008C68MAAS,Backup Server/Service,Barracuda Backup Server Appliance 790 Premium Support Subscription 1 Month,BBS790a-p,null,BBS,Backup 7x-
01tf2000008C68OAAS,Backup Server/Service,Barracuda Backup Server Appliance 790 Business Hour Onsite Support Subscription 1 Month,BBS790a-q,null,BBS,Backup 7x-
01tf2000008C68PAAS,Backup Server/Service,Barracuda Backup Server Appliance 790 24/7 Onsite Support Subscription 1 Month,BBS790a-r,null,BBS,Backup 7x-
01t5x00000KDRfLAAX,Backup Server/Service,Barracuda Backup Server 790 1 Month Replication to AWS MSP,BBS-790-AW-MSP,,BBS,Backup 7x-
01t5x00000KDRlZAAX,Backup Server/Service,Barracuda Backup Server 790 1 Month Replication to AWS MSP,BBS-790-AW-MSPI,,BBS,Backup 7x-
01tf2000008C68VAAS,Backup Server/Service,Barracuda Backup Server Appliance 790 Replication to a Virtual Receiver Subscription 1 Month,BBS790a-x,null,BBS,Backup 7x-
01tf2000008C68TAAS,Backup Server/Service,Barracuda Backup Server Appliance 790 Replication to AWS Subscription 1 Month,BBS790a-xa,null,BBS,Backup 7x-
01t5x00000KDRfKAAX,Backup Server/Service,Barracuda Backup Server 790 MSP,BBS-790-BS-MSP,,BBS,Backup 7x-
01t5x00000KDRlHAAX,Backup Server/Service,Barracuda Backup Server 790 MSP,BBS-790-BS-MSPI,,BBS,Backup 7x-
01t5x00000KDRfMAAX,Backup Server/Service,Barracuda Backup Server 790  1 Month Energize Update MSP,BBS-790-EU-MSP,,BBS,Backup 7x-
01t5x00000KDRlaAAH,Backup Server/Service,Barracuda Backup Server 790  1 Month Energize Update MSP,BBS-790-EU-MSPI,,BBS,Backup 7x-
01t5x00000KDRfNAAX,Backup Server/Service,Barracuda Backup Server 790  1 Month IR MSP,BBS-790-IR-MSP,,BBS,Backup 7x-
01t5x00000KDRlbAAH,Backup Server/Service,Barracuda Backup Server 790  1 Month IR MSP,BBS-790-IR-MSPI,,BBS,Backup 7x-
01t5x00000KDRfJAAX,Backup Server/Service,Barracuda Backup Server 790 MSP,BBS-790-MSP,,BBS,Backup 7x-
01t5x00000KDRgEAAX,Backup Server/Service,Barracuda Backup Server 790 w/AWS MSP,BBS-790-MSP2,,BBS,Backup 7x-
01t5x00000KDRllAAH,Backup Server/Service,Barracuda Backup Server 790  w/AWS MSP,BBS-790-MSP2I,,BBS,Backup 7x-
01t5x00000KDRlGAAX,Backup Server/Service,Barracuda Backup Server 790 MSP,BBS-790-MSPI,,BBS,Backup 7x-
